,Seller ID,Seller Name,"City, State",Brands Offered,Product Categories,Average Rating,Number of Reviews,Total Sales,Average Order Value (₹),Response Time (hrs)
861,S182,Seller S182,"Srinagar, J&K","['Manyavar', 'Lava Mobiles', 'Havells']","['Accessories', 'Electronics', 'Home Decor']",4.2,6.6,36.3,1302,12
862,S135,Seller S135,"Srinagar, J&K","['Lava Mobiles', 'Manyavar', 'Prestige', 'Kanchipuram Saris']",['Bakeware'],4.8,10.7,47.8,1564,18
863,S886,Seller S886,"Bengaluru, Karnataka","['Bajaj', 'Usha']",['Bakeware'],4.8,18.3,25.9,4833,13
864,S748,Seller S748,"Bengaluru, Karnataka","['Pigeon', 'boAt', 'Prestige']","['Accessories', 'Home Decor']",4.7,24.1,48.5,1345,3
865,S408,Seller S408,"Mumbai, Maharashtra","['boAt', 'Prestige', 'Bajaj', 'Pigeon', 'Mysore Silk Sarees', 'Zebronics']","['Ethnic Wear', 'Clothing', 'Kitchenware']",4.6,14.3,17.1,3386,9
866,S729,Seller S729,"Bengaluru, Karnataka","['Havells', 'Zebronics', 'Kanchipuram Saris', 'Flipkart (in-house)', 'Mysore Silk Sarees']",['Accessories'],5.0,1.5,37.4,4502,5
867,S665,Seller S665,"Srinagar, J&K","['Prestige', 'Mysore Silk Sarees', 'Manyavar', 'Lava Mobiles']","['Kitchenware', 'Home Decor']",4.6,4.5,43.8,1381,3
868,S907,Seller S907,"Chennai, Tamil Nadu",['Bajaj'],"['Ethnic Wear', 'Accessories', 'Clothing', 'Kitchenware', 'Handicrafts']",4.6,2.5,38.1,1262,15
869,S486,Seller S486,"Srinagar, J&K","['Flipkart (in-house)', 'boAt']","['Mobiles', 'Accessories']",4.1,7.3,6.8,1148,7
870,S153,Seller S153,"Mumbai, Maharashtra","['Havells', 'Usha', 'Lava Mobiles', 'Manyavar']","['Electronics', 'Accessories']",4.9,20.0,1.5,1287,24
871,S269,Seller S269,"Delhi, NCR",['Havells'],"['Kitchenware', 'Home Decor']",4.8,2.3,42.7,3609,20
872,S176,Seller S176,"Delhi, NCR","['Mysore Silk Sarees', 'Kanchipuram Saris']","['Electronics', 'Handicrafts', 'Appliances', 'Accessories']",4.6,21.6,29.5,3500,24
873,S470,Seller S470,"Bengaluru, Karnataka","['Prestige', 'boAt', 'Lava Mobiles', 'Bajaj', 'Usha']","['Accessories', 'Mobiles', 'Handicrafts']",4.7,3.8,48.3,2563,24
874,S730,Seller S730,"Srinagar, J&K",['Kanchipuram Saris'],"['Electronics', 'Clothing', 'Home Decor']",4.8,4.7,48.1,2042,4
875,S536,Seller S536,"Chennai, Tamil Nadu","['Pigeon', 'Havells']",['Appliances'],4.1,19.4,9.5,2449,21
876,S549,Seller S549,"Delhi, NCR","['Havells', 'boAt', 'Manyavar', 'Kanchipuram Saris']","['Ethnic Wear', 'Appliances', 'Bakeware']",4.9,22.1,14.0,1224,14
877,S115,Seller S115,"Srinagar, J&K","['Mysore Silk Sarees', 'Bajaj', 'Pigeon', 'Kanchipuram Saris', 'Flipkart (in-house)']",['Clothing'],4.1,4.4,34.9,4931,8
878,S871,Seller S871,"Mumbai, Maharashtra","['Kanchipuram Saris', 'Mysore Silk Sarees', 'Manyavar']","['Home Decor', 'Handicrafts', 'Accessories', 'Clothing', 'Bakeware']",4.4,2.3,25.9,1095,3
879,S934,Seller S934,"Mumbai, Maharashtra","['Havells', 'Prestige']",['Appliances'],4.4,16.3,30.3,3794,4
880,S393,Seller S393,"Chennai, Tamil Nadu","['Prestige', 'Pigeon', 'Havells', 'boAt', 'Zebronics', 'Manyavar']","['Accessories', 'Appliances']",4.2,15.4,31.4,1278,10
881,S903,Seller S903,"Delhi, NCR","['Manyavar', 'Bajaj']","['Ethnic Wear', 'Bakeware', 'Mobiles', 'Accessories']",4.4,1.8,27.2,4405,18
882,S899,Seller S899,"Mumbai, Maharashtra","['Manyavar', 'Prestige']","['Bakeware', 'Electronics', 'Appliances']",4.5,3.1,19.4,3775,16
883,S128,Seller S128,"Bengaluru, Karnataka","['Manyavar', 'Prestige', 'Flipkart (in-house)', 'Mysore Silk Sarees', 'boAt']",['Clothing'],4.3,16.5,3.7,3926,21
884,S995,Seller S995,"Delhi, NCR","['Zebronics', 'Manyavar', 'Flipkart (in-house)', 'boAt', 'Kanchipuram Saris']",['Clothing'],4.3,12.3,37.5,1147,1
885,S746,Seller S746,"Bengaluru, Karnataka","['Kanchipuram Saris', 'Usha', 'Mysore Silk Sarees']","['Accessories', 'Bakeware', 'Ethnic Wear', 'Home Decor']",4.3,11.6,25.6,2382,10
886,S389,Seller S389,"Mumbai, Maharashtra","['Pigeon', 'Kanchipuram Saris', 'Bajaj', 'Lava Mobiles']",['Kitchenware'],4.9,16.9,23.5,1744,18
887,S350,Seller S350,"Chennai, Tamil Nadu",['Kanchipuram Saris'],"['Accessories', 'Clothing']",4.7,21.1,18.6,1912,15
888,S107,Seller S107,"Srinagar, J&K","['Prestige', 'Bajaj', 'Usha', 'Pigeon', 'Kanchipuram Saris', 'Manyavar']","['Appliances', 'Clothing', 'Mobiles']",4.1,2.8,23.6,1714,22
889,S269,Seller S269,"Chennai, Tamil Nadu",['Pigeon'],"['Handicrafts', 'Ethnic Wear', 'Appliances']",4.1,13.8,7.9,3608,17
890,S447,Seller S447,"Mumbai, Maharashtra","['Manyavar', 'Usha', 'Pigeon', 'Lava Mobiles']","['Kitchenware', 'Home Decor', 'Appliances']",4.2,2.6,36.9,1951,8
891,S726,Seller S726,"Chennai, Tamil Nadu","['Mysore Silk Sarees', 'Pigeon', 'Kanchipuram Saris']","['Ethnic Wear', 'Accessories', 'Kitchenware', 'Handicrafts']",4.4,17.1,34.1,1673,24
892,S554,Seller S554,"Delhi, NCR","['Bajaj', 'Lava Mobiles', 'Prestige', 'Flipkart (in-house)']",['Bakeware'],4.4,22.5,45.5,1456,15
893,S327,Seller S327,"Bengaluru, Karnataka","['Usha', 'Lava Mobiles', 'boAt', 'Zebronics', 'Mysore Silk Sarees']",['Home Decor'],4.9,5.1,31.7,3885,17
894,S741,Seller S741,"Chennai, Tamil Nadu","['Manyavar', 'Pigeon', 'Mysore Silk Sarees', 'Lava Mobiles', 'Havells']","['Clothing', 'Mobiles', 'Appliances', 'Ethnic Wear', 'Bakeware']",4.3,14.6,41.2,4932,1
895,S184,Seller S184,"Mumbai, Maharashtra","['Pigeon', 'Mysore Silk Sarees', 'Prestige', 'Manyavar']","['Bakeware', 'Appliances', 'Electronics', 'Clothing', 'Accessories']",4.0,14.7,29.0,3646,4
896,S108,Seller S108,"Bengaluru, Karnataka",['Mysore Silk Sarees'],"['Kitchenware', 'Appliances', 'Mobiles']",4.5,5.5,46.2,3237,24
897,S617,Seller S617,"Bengaluru, Karnataka",['Havells'],"['Home Decor', 'Mobiles', 'Accessories', 'Handicrafts', 'Appliances']",4.8,8.8,42.8,2621,20
898,S567,Seller S567,"Chennai, Tamil Nadu","['Zebronics', 'Usha', 'Pigeon']",['Ethnic Wear'],4.4,16.8,10.7,4096,14
899,S591,Seller S591,"Delhi, NCR","['Havells', 'Mysore Silk Sarees', 'Prestige', 'boAt', 'Usha', 'Kanchipuram Saris']","['Accessories', 'Appliances', 'Electronics', 'Kitchenware', 'Ethnic Wear']",4.5,14.7,14.8,3804,6
900,S918,Seller S918,"Delhi, NCR",['Pigeon'],['Electronics'],4.3,6.5,23.5,4293,24
901,S902,Seller S902,"Delhi, NCR","['Mysore Silk Sarees', 'Pigeon', 'Zebronics', 'Prestige', 'Flipkart (in-house)', 'Bajaj']",['Home Decor'],4.8,20.0,22.2,4888,20
902,S934,Seller S934,"Chennai, Tamil Nadu","['Havells', 'Usha', 'Flipkart (in-house)', 'Zebronics', 'boAt', 'Pigeon']","['Clothing', 'Bakeware']",4.7,22.5,31.7,1416,18
903,S528,Seller S528,"Chennai, Tamil Nadu",['Mysore Silk Sarees'],"['Electronics', 'Mobiles']",4.8,12.6,11.7,2402,5
904,S105,Seller S105,"Bengaluru, Karnataka","['Bajaj', 'Flipkart (in-house)', 'Pigeon', 'Zebronics']","['Electronics', 'Bakeware', 'Handicrafts']",4.1,11.8,18.8,1279,18
905,S529,Seller S529,"Srinagar, J&K","['Manyavar', 'Bajaj', 'Zebronics', 'boAt', 'Lava Mobiles', 'Pigeon']","['Accessories', 'Handicrafts', 'Ethnic Wear', 'Electronics']",4.8,2.3,15.0,3418,1
906,S226,Seller S226,"Mumbai, Maharashtra","['Kanchipuram Saris', 'Havells', 'Pigeon', 'Flipkart (in-house)']",['Mobiles'],4.5,15.1,32.2,2629,21
907,S259,Seller S259,"Delhi, NCR","['Kanchipuram Saris', 'Zebronics', 'Mysore Silk Sarees', 'Flipkart (in-house)']","['Bakeware', 'Mobiles']",4.3,4.4,40.0,2618,19
908,S216,Seller S216,"Delhi, NCR","['Havells', 'Zebronics']","['Mobiles', 'Bakeware', 'Handicrafts', 'Home Decor', 'Appliances']",4.2,7.5,30.9,1878,3
909,S714,Seller S714,"Bengaluru, Karnataka",['Usha'],"['Bakeware', 'Clothing', 'Handicrafts']",4.1,20.0,22.3,4651,2
910,S521,Seller S521,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Pigeon', 'Havells', 'Bajaj', 'Mysore Silk Sarees']","['Bakeware', 'Clothing', 'Mobiles', 'Home Decor']",4.7,7.3,6.3,3604,6
911,S451,Seller S451,"Chennai, Tamil Nadu","['Pigeon', 'Usha', 'Kanchipuram Saris', 'Zebronics']","['Home Decor', 'Bakeware', 'Accessories']",4.5,6.4,40.1,2201,3
912,S284,Seller S284,"Srinagar, J&K","['Manyavar', 'Lava Mobiles', 'Zebronics', 'Mysore Silk Sarees', 'Bajaj', 'Usha']","['Kitchenware', 'Electronics', 'Home Decor', 'Ethnic Wear', 'Mobiles']",4.8,18.5,43.5,4727,19
913,S217,Seller S217,"Srinagar, J&K","['boAt', 'Pigeon', 'Usha', 'Havells', 'Prestige', 'Bajaj']","['Kitchenware', 'Clothing', 'Handicrafts']",4.3,24.2,27.8,1384,14
914,S417,Seller S417,"Mumbai, Maharashtra","['Manyavar', 'Bajaj', 'Kanchipuram Saris', 'Havells', 'Pigeon', 'Lava Mobiles']","['Clothing', 'Bakeware', 'Accessories', 'Appliances', 'Home Decor']",4.9,5.3,46.4,3934,1
915,S345,Seller S345,"Mumbai, Maharashtra","['Kanchipuram Saris', 'Bajaj']","['Appliances', 'Home Decor']",4.8,6.0,41.1,3614,24
916,S949,Seller S949,"Mumbai, Maharashtra","['Flipkart (in-house)', 'Manyavar']",['Electronics'],4.9,4.7,17.6,3334,22
917,S438,Seller S438,"Bengaluru, Karnataka","['Prestige', 'Pigeon']",['Kitchenware'],4.6,0.5,20.8,2586,8
918,S256,Seller S256,"Bengaluru, Karnataka","['Kanchipuram Saris', 'Pigeon', 'Mysore Silk Sarees', 'Usha']","['Electronics', 'Kitchenware', 'Mobiles', 'Clothing']",4.3,22.3,36.4,3409,9
919,S132,Seller S132,"Chennai, Tamil Nadu","['Pigeon', 'Lava Mobiles', 'Mysore Silk Sarees', 'Zebronics']","['Home Decor', 'Bakeware', 'Ethnic Wear', 'Electronics', 'Accessories']",4.5,17.1,34.7,1214,10
920,S700,Seller S700,"Mumbai, Maharashtra","['Prestige', 'Lava Mobiles', 'Zebronics']","['Kitchenware', 'Accessories', 'Bakeware']",4.8,23.5,45.1,1009,24
921,S429,Seller S429,"Bengaluru, Karnataka","['Pigeon', 'Manyavar', 'Usha', 'Havells']","['Accessories', 'Bakeware', 'Mobiles', 'Clothing', 'Appliances']",4.8,20.1,7.4,4581,13
922,S336,Seller S336,"Srinagar, J&K","['Kanchipuram Saris', 'Pigeon', 'Prestige', 'Mysore Silk Sarees']","['Home Decor', 'Ethnic Wear']",5.0,7.7,34.8,4914,10
923,S777,Seller S777,"Delhi, NCR","['Prestige', 'Kanchipuram Saris', 'Usha', 'Lava Mobiles']","['Clothing', 'Appliances', 'Ethnic Wear', 'Electronics']",4.7,8.6,32.1,1884,12
924,S309,Seller S309,"Chennai, Tamil Nadu","['Flipkart (in-house)', 'Pigeon', 'Manyavar', 'Bajaj', 'boAt']","['Clothing', 'Accessories', 'Handicrafts', 'Bakeware']",4.0,17.2,34.5,3227,18
925,S180,Seller S180,"Mumbai, Maharashtra","['Pigeon', 'Prestige', 'Bajaj', 'boAt', 'Flipkart (in-house)']",['Handicrafts'],4.9,5.8,12.8,3200,17
926,S209,Seller S209,"Delhi, NCR",['Usha'],['Handicrafts'],4.5,3.6,41.2,4922,4
927,S782,Seller S782,"Chennai, Tamil Nadu","['Usha', 'Zebronics', 'Flipkart (in-house)', 'Mysore Silk Sarees', 'Havells', 'Manyavar']","['Mobiles', 'Appliances', 'Home Decor', 'Electronics', 'Kitchenware']",4.2,16.3,18.3,1420,1
928,S500,Seller S500,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Havells', 'Pigeon']","['Clothing', 'Electronics', 'Home Decor', 'Appliances', 'Mobiles']",5.0,22.0,15.9,4522,18
929,S126,Seller S126,"Srinagar, J&K",['Havells'],"['Mobiles', 'Home Decor']",4.8,20.3,28.7,4296,24
930,S315,Seller S315,"Bengaluru, Karnataka","['Bajaj', 'Flipkart (in-house)', 'Pigeon', 'Lava Mobiles', 'Usha']","['Bakeware', 'Electronics', 'Mobiles']",4.8,0.6,26.9,3485,17
931,S861,Seller S861,"Bengaluru, Karnataka",['Mysore Silk Sarees'],"['Appliances', 'Ethnic Wear', 'Kitchenware', 'Electronics']",4.5,20.7,45.0,4457,20
932,S581,Seller S581,"Delhi, NCR","['Bajaj', 'Kanchipuram Saris']","['Electronics', 'Handicrafts']",4.7,10.0,28.8,4979,6
933,S291,Seller S291,"Mumbai, Maharashtra","['Lava Mobiles', 'Pigeon', 'Kanchipuram Saris']","['Mobiles', 'Handicrafts', 'Home Decor']",4.9,4.7,40.2,2570,5
934,S252,Seller S252,"Chennai, Tamil Nadu","['boAt', 'Manyavar', 'Usha', 'Zebronics']","['Kitchenware', 'Accessories', 'Ethnic Wear', 'Home Decor', 'Bakeware']",4.6,1.3,29.9,3830,17
935,S456,Seller S456,"Srinagar, J&K","['Pigeon', 'Lava Mobiles', 'Prestige', 'Flipkart (in-house)', 'Havells', 'Mysore Silk Sarees']","['Appliances', 'Electronics', 'Handicrafts']",4.3,1.2,9.7,4411,15
936,S241,Seller S241,"Chennai, Tamil Nadu","['Flipkart (in-house)', 'Lava Mobiles']","['Handicrafts', 'Electronics']",4.6,17.8,11.9,1883,2
937,S849,Seller S849,"Bengaluru, Karnataka","['boAt', 'Zebronics', 'Prestige', 'Flipkart (in-house)', 'Kanchipuram Saris', 'Lava Mobiles']","['Clothing', 'Appliances']",4.2,1.6,43.8,3853,8
938,S395,Seller S395,"Delhi, NCR","['boAt', 'Usha', 'Kanchipuram Saris', 'Mysore Silk Sarees', 'Zebronics']","['Ethnic Wear', 'Home Decor']",4.6,6.1,5.7,3085,2
939,S594,Seller S594,"Delhi, NCR","['Usha', 'Flipkart (in-house)', 'Mysore Silk Sarees']","['Ethnic Wear', 'Kitchenware', 'Home Decor', 'Mobiles']",4.8,18.6,40.6,3705,11
940,S948,Seller S948,"Bengaluru, Karnataka",['Mysore Silk Sarees'],"['Electronics', 'Home Decor', 'Bakeware', 'Ethnic Wear']",4.4,13.3,26.7,3621,9
941,S385,Seller S385,"Delhi, NCR","['boAt', 'Mysore Silk Sarees', 'Pigeon', 'Kanchipuram Saris', 'Usha', 'Manyavar']","['Home Decor', 'Clothing', 'Kitchenware', 'Bakeware']",4.7,20.4,35.2,2491,22
942,S609,Seller S609,"Srinagar, J&K","['Pigeon', 'Manyavar', 'Zebronics']","['Electronics', 'Ethnic Wear', 'Kitchenware', 'Appliances', 'Bakeware']",4.5,12.1,5.7,2540,5
943,S241,Seller S241,"Delhi, NCR","['Manyavar', 'Mysore Silk Sarees', 'Prestige', 'Bajaj', 'Flipkart (in-house)']","['Mobiles', 'Clothing', 'Accessories', 'Home Decor']",4.2,21.6,44.2,2981,17
944,S949,Seller S949,"Bengaluru, Karnataka","['Havells', 'Zebronics', 'Flipkart (in-house)']","['Electronics', 'Accessories', 'Ethnic Wear']",4.0,1.7,8.1,1802,17
945,S461,Seller S461,"Delhi, NCR","['Flipkart (in-house)', 'Prestige', 'Usha', 'Kanchipuram Saris', 'Mysore Silk Sarees', 'Zebronics']","['Bakeware', 'Appliances', 'Handicrafts', 'Home Decor', 'Clothing']",4.5,16.4,27.5,3711,14
946,S173,Seller S173,"Mumbai, Maharashtra","['Flipkart (in-house)', 'Havells', 'Pigeon', 'Prestige', 'Mysore Silk Sarees', 'Kanchipuram Saris']","['Kitchenware', 'Ethnic Wear', 'Mobiles', 'Electronics', 'Appliances']",4.9,16.5,23.1,1287,3
947,S901,Seller S901,"Srinagar, J&K",['Kanchipuram Saris'],"['Kitchenware', 'Handicrafts', 'Bakeware', 'Electronics']",5.0,2.9,6.2,1128,10
948,S128,Seller S128,"Srinagar, J&K","['Manyavar', 'Lava Mobiles', 'Pigeon', 'Prestige', 'Usha', 'Kanchipuram Saris']","['Clothing', 'Electronics', 'Kitchenware', 'Appliances', 'Ethnic Wear']",4.8,10.7,22.7,3213,1
949,S427,Seller S427,"Chennai, Tamil Nadu",['Mysore Silk Sarees'],['Electronics'],4.2,1.6,13.0,1560,3
950,S303,Seller S303,"Bengaluru, Karnataka","['Flipkart (in-house)', 'Zebronics', 'Mysore Silk Sarees']","['Electronics', 'Clothing', 'Ethnic Wear', 'Appliances', 'Bakeware']",4.4,16.8,40.2,2225,13
951,S620,Seller S620,"Mumbai, Maharashtra","['Prestige', 'Mysore Silk Sarees']","['Kitchenware', 'Mobiles', 'Accessories', 'Clothing']",4.2,8.3,26.0,3341,13
952,S317,Seller S317,"Srinagar, J&K","['Pigeon', 'boAt']","['Handicrafts', 'Appliances', 'Clothing', 'Bakeware']",4.1,20.2,38.5,4670,12
953,S869,Seller S869,"Delhi, NCR","['Manyavar', 'Usha', 'Mysore Silk Sarees', 'Bajaj', 'Flipkart (in-house)', 'Zebronics']","['Accessories', 'Kitchenware', 'Electronics']",4.3,0.5,1.9,1100,9
954,S447,Seller S447,"Mumbai, Maharashtra","['Lava Mobiles', 'Bajaj', 'Manyavar']",['Clothing'],4.2,3.9,36.8,1123,12
955,S478,Seller S478,"Chennai, Tamil Nadu","['Kanchipuram Saris', 'Manyavar', 'boAt', 'Bajaj']","['Accessories', 'Bakeware', 'Home Decor', 'Mobiles']",4.1,11.5,8.1,1726,10
956,S644,Seller S644,"Srinagar, J&K","['Havells', 'Lava Mobiles', 'Bajaj', 'Usha']","['Ethnic Wear', 'Bakeware', 'Handicrafts', 'Kitchenware']",4.7,22.3,25.7,4026,17
957,S524,Seller S524,"Srinagar, J&K","['Pigeon', 'Manyavar']","['Mobiles', 'Accessories', 'Ethnic Wear', 'Appliances']",4.1,6.3,46.0,4731,24
958,S995,Seller S995,"Mumbai, Maharashtra","['Flipkart (in-house)', 'Manyavar']",['Electronics'],4.2,2.4,18.8,2824,21
959,S595,Seller S595,"Bengaluru, Karnataka",['Bajaj'],['Electronics'],4.7,10.3,28.2,1591,15
960,S716,Seller S716,"Delhi, NCR","['Usha', 'Flipkart (in-house)', 'Havells', 'Mysore Silk Sarees']","['Accessories', 'Bakeware', 'Mobiles', 'Kitchenware']",4.4,19.4,3.0,4003,12
961,S823,Seller S823,"Srinagar, J&K","['Prestige', 'Lava Mobiles']","['Appliances', 'Home Decor']",4.8,4.3,30.0,2917,6
962,S581,Seller S581,"Mumbai, Maharashtra","['Manyavar', 'Flipkart (in-house)', 'Pigeon', 'Bajaj']","['Home Decor', 'Mobiles']",4.8,5.1,28.2,2501,17
963,S555,Seller S555,"Mumbai, Maharashtra","['Manyavar', 'Flipkart (in-house)', 'Pigeon', 'Zebronics', 'Havells']",['Mobiles'],4.1,6.1,25.0,1632,17
964,S818,Seller S818,"Bengaluru, Karnataka","['Kanchipuram Saris', 'Usha', 'boAt', 'Bajaj', 'Lava Mobiles', 'Havells']","['Electronics', 'Handicrafts']",4.5,8.0,44.2,1917,3
965,S106,Seller S106,"Delhi, NCR","['Manyavar', 'Kanchipuram Saris', 'Zebronics', 'Pigeon']",['Home Decor'],4.2,16.8,20.9,1504,10
966,S912,Seller S912,"Delhi, NCR","['Prestige', 'Kanchipuram Saris']","['Accessories', 'Clothing', 'Mobiles', 'Appliances', 'Handicrafts']",4.7,2.8,19.6,3860,6
967,S400,Seller S400,"Mumbai, Maharashtra","['Zebronics', 'Pigeon', 'boAt', 'Prestige']",['Ethnic Wear'],4.5,2.6,15.3,3449,19
968,S367,Seller S367,"Mumbai, Maharashtra","['Usha', 'Lava Mobiles', 'Manyavar', 'Flipkart (in-house)', 'Havells', 'boAt']","['Bakeware', 'Accessories', 'Electronics']",4.9,24.0,5.0,4212,16
969,S123,Seller S123,"Chennai, Tamil Nadu","['Zebronics', 'Bajaj', 'Havells', 'Pigeon', 'Manyavar']","['Kitchenware', 'Clothing']",4.1,24.2,15.1,1156,6
970,S526,Seller S526,"Mumbai, Maharashtra",['Bajaj'],"['Electronics', 'Bakeware', 'Mobiles', 'Home Decor']",4.1,0.5,27.2,3568,3
971,S834,Seller S834,"Bengaluru, Karnataka","['Pigeon', 'boAt', 'Prestige', 'Usha']","['Clothing', 'Ethnic Wear', 'Home Decor', 'Accessories']",4.8,18.3,14.6,4277,8
972,S335,Seller S335,"Mumbai, Maharashtra","['boAt', 'Usha', 'Zebronics', 'Manyavar', 'Havells']","['Bakeware', 'Appliances']",4.6,21.3,45.0,2011,8
973,S397,Seller S397,"Chennai, Tamil Nadu","['Kanchipuram Saris', 'Usha', 'Pigeon', 'Prestige', 'Havells', 'Lava Mobiles']",['Ethnic Wear'],4.4,10.5,34.8,4705,19
974,S772,Seller S772,"Chennai, Tamil Nadu","['Pigeon', 'Lava Mobiles', 'Usha', 'Havells', 'Manyavar', 'Zebronics']","['Kitchenware', 'Clothing', 'Ethnic Wear', 'Mobiles', 'Bakeware']",4.5,9.7,27.7,2228,18
975,S722,Seller S722,"Bengaluru, Karnataka","['Manyavar', 'Mysore Silk Sarees', 'Havells', 'Zebronics']","['Accessories', 'Bakeware', 'Electronics', 'Kitchenware']",4.7,10.2,24.2,1210,7
976,S814,Seller S814,"Mumbai, Maharashtra","['Zebronics', 'boAt', 'Mysore Silk Sarees', 'Lava Mobiles', 'Bajaj']","['Bakeware', 'Ethnic Wear']",4.8,17.7,49.8,2627,3
977,S480,Seller S480,"Srinagar, J&K",['Kanchipuram Saris'],['Accessories'],4.6,17.5,18.2,2374,23
978,S125,Seller S125,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Usha', 'Prestige', 'Kanchipuram Saris', 'Flipkart (in-house)', 'boAt']","['Ethnic Wear', 'Clothing', 'Mobiles', 'Kitchenware', 'Bakeware']",4.7,21.5,26.3,4239,19
979,S556,Seller S556,"Srinagar, J&K",['Zebronics'],"['Kitchenware', 'Appliances', 'Bakeware']",4.8,14.2,46.1,2881,10
980,S406,Seller S406,"Chennai, Tamil Nadu","['Mysore Silk Sarees', 'Bajaj']","['Clothing', 'Handicrafts', 'Electronics', 'Appliances']",4.8,20.4,40.7,1828,7
981,S216,Seller S216,"Chennai, Tamil Nadu",['Havells'],"['Mobiles', 'Bakeware', 'Ethnic Wear']",4.2,17.9,46.0,1512,10
982,S433,Seller S433,"Srinagar, J&K","['Bajaj', 'Flipkart (in-house)', 'Kanchipuram Saris', 'Manyavar', 'Havells']",['Clothing'],4.1,2.6,48.3,2054,8
983,S908,Seller S908,"Bengaluru, Karnataka","['Lava Mobiles', 'Manyavar', 'boAt', 'Mysore Silk Sarees', 'Prestige']","['Accessories', 'Handicrafts', 'Clothing']",4.2,17.7,38.5,1216,23
984,S248,Seller S248,"Bengaluru, Karnataka","['Mysore Silk Sarees', 'Bajaj', 'Havells', 'Prestige', 'Manyavar']","['Clothing', 'Bakeware', 'Home Decor', 'Appliances']",4.1,17.4,42.5,3393,23
985,S710,Seller S710,"Srinagar, J&K","['Pigeon', 'Flipkart (in-house)', 'boAt', 'Kanchipuram Saris']",['Electronics'],4.1,11.9,21.7,3077,8
986,S431,Seller S431,"Srinagar, J&K","['Pigeon', 'Flipkart (in-house)', 'Zebronics', 'Lava Mobiles', 'Usha', 'Manyavar']","['Home Decor', 'Mobiles', 'Ethnic Wear', 'Appliances', 'Electronics']",4.1,16.8,9.3,3953,23
987,S749,Seller S749,"Srinagar, J&K","['Lava Mobiles', 'Bajaj']","['Mobiles', 'Handicrafts', 'Bakeware']",4.7,6.2,45.9,4607,22
988,S742,Seller S742,"Srinagar, J&K","['Lava Mobiles', 'Manyavar', 'Flipkart (in-house)']","['Handicrafts', 'Home Decor', 'Electronics']",4.7,12.9,10.7,2355,12
989,S603,Seller S603,"Mumbai, Maharashtra","['Zebronics', 'Flipkart (in-house)']","['Mobiles', 'Ethnic Wear', 'Kitchenware', 'Appliances', 'Accessories']",4.3,23.8,48.6,4315,12
990,S796,Seller S796,"Delhi, NCR","['Lava Mobiles', 'Havells']","['Bakeware', 'Electronics', 'Kitchenware', 'Accessories']",4.6,23.3,23.3,4641,23
991,S309,Seller S309,"Srinagar, J&K","['Flipkart (in-house)', 'Zebronics']",['Accessories'],4.6,7.6,16.3,3931,1
992,S728,Seller S728,"Chennai, Tamil Nadu","['Usha', 'Lava Mobiles', 'Havells', 'Bajaj', 'Manyavar', 'Kanchipuram Saris']","['Home Decor', 'Bakeware', 'Appliances']",4.6,3.2,3.5,3279,24
993,S995,Seller S995,"Delhi, NCR",['Pigeon'],"['Kitchenware', 'Accessories', 'Ethnic Wear', 'Electronics', 'Mobiles']",4.3,16.8,22.5,3013,18
994,S117,Seller S117,"Mumbai, Maharashtra","['Usha', 'Manyavar']","['Kitchenware', 'Mobiles', 'Home Decor', 'Electronics']",4.8,3.9,5.6,2031,6
995,S148,Seller S148,"Srinagar, J&K","['Kanchipuram Saris', 'Manyavar', 'Lava Mobiles']","['Accessories', 'Clothing', 'Home Decor', 'Handicrafts']",4.7,18.8,20.0,3075,14
996,S329,Seller S329,"Mumbai, Maharashtra",['Pigeon'],"['Clothing', 'Kitchenware']",4.5,12.8,24.9,4306,1
997,S848,Seller S848,"Delhi, NCR","['Bajaj', 'Lava Mobiles', 'Usha', 'Havells']","['Ethnic Wear', 'Home Decor', 'Mobiles', 'Clothing']",4.2,12.4,29.3,2923,9
998,S302,Seller S302,"Bengaluru, Karnataka","['boAt', 'Pigeon', 'Usha', 'Flipkart (in-house)', 'Prestige']","['Kitchenware', 'Handicrafts']",4.8,17.2,9.1,4115,6
999,S321,Seller S321,"Srinagar, J&K","['Kanchipuram Saris', 'Usha']","['Ethnic Wear', 'Mobiles', 'Electronics', 'Kitchenware']",4.4,15.6,10.1,4281,16
